"","eeacellcode","yearmonth","basisofrecord","datasetkey","countrycode","occurrences","isCitizenScience","year","month","Floppy"
"17916","10kmE400N337","2022-07","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",15,1,2022,7,NA
"17917","10kmE400N337","2022-06","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",15,1,2022,6,NA
"17918","10kmE400N337","2022-06","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","NL",4,0,2022,6,NA
"17919","10kmE400N337","2022-05","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",2,1,2022,5,NA
"17920","10kmE400N337","2022-01","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2022,1,NA
"17921","10kmE400N337","2021-10","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","NL",1,0,2021,10,NA
"17922","10kmE400N337","2021-10","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",3,1,2021,10,NA
"17923","10kmE400N337","2021-09","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",11,1,2021,9,NA
"17924","10kmE400N337","2021-08","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",15,1,2021,8,NA
"17925","10kmE400N337","2021-08","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","NL",2,0,2021,8,NA
"17926","10kmE400N337","2021-07","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",9,1,2021,7,NA
"17927","10kmE400N337","2021-06","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",4,1,2021,6,NA
"17928","10kmE400N337","2020-11","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",3,1,2020,11,NA
"17929","10kmE400N337","2020-10","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",3,1,2020,10,NA
"17930","10kmE400N337","2020-09","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","NL",2,0,2020,9,NA
"17931","10kmE400N337","2020-09","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",3,1,2020,9,NA
"17932","10kmE400N337","2020-08","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","NL",1,0,2020,8,NA
"17933","10kmE400N337","2020-08","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",3,1,2020,8,NA
"17934","10kmE400N337","2020-07","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","NL",1,0,2020,7,NA
"17935","10kmE400N337","2020-06","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2020,6,NA
"17936","10kmE400N337","2019-10","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","NL",1,0,2019,10,NA
"17937","10kmE400N337","2019-08","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",3,1,2019,8,NA
"17938","10kmE400N337","2019-07","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2019,7,NA
"17939","10kmE400N337","2019-06","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2019,6,NA
"17940","10kmE400N337","2019-05","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2019,5,NA
"17941","10kmE400N337","2019-04","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2019,4,NA
"17942","10kmE400N337","2018-10","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",2,1,2018,10,NA
"17943","10kmE400N337","2018-09","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",2,1,2018,9,NA
"17944","10kmE400N337","2018-08","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",4,1,2018,8,NA
"17945","10kmE400N337","2018-06","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",3,1,2018,6,NA
"17946","10kmE400N337","2018-05","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2018,5,NA
"17947","10kmE400N337","2017-09","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2017,9,NA
"17948","10kmE400N337","2017-08","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2017,8,NA
"17949","10kmE400N337","2017-07","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2017,7,NA
"17950","10kmE400N337","2017-06","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2017,6,NA
"17951","10kmE400N337","2016-10","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","NL",1,0,2016,10,NA
"17952","10kmE400N337","2016-09","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",2,1,2016,9,NA
"17953","10kmE400N337","2016-08","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",4,1,2016,8,NA
"17954","10kmE400N337","2016-07","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","NL",1,0,2016,7,NA
"17955","10kmE400N337","2016-06","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",23,1,2016,6,NA
"17956","10kmE400N337","2015-08","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",4,1,2015,8,NA
"17957","10kmE400N337","2015-07","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",3,1,2015,7,NA
"17958","10kmE400N337","2015-06","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",2,1,2015,6,NA
"17959","10kmE400N337","2014-09","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",2,1,2014,9,NA
"17960","10kmE400N337","2014-08","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2014,8,NA
"17961","10kmE400N337","2014-08","HUMAN_OBSERVATION","740df67d-5663-41a2-9d12-33ec33876c47","NL",1,0,2014,8,NA
"17962","10kmE400N337","2014-07","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2014,7,NA
"17963","10kmE400N337","2014-06","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2014,6,NA
"17964","10kmE400N337","2013-09","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2013,9,NA
"17965","10kmE400N337","2013-08","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",2,1,2013,8,NA
"17966","10kmE400N337","2013-06","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",3,1,2013,6,NA
"17967","10kmE400N337","2012-10","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2012,10,NA
"17968","10kmE400N337","2012-09","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",3,1,2012,9,NA
"17969","10kmE400N337","2012-08","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2012,8,NA
"17970","10kmE400N337","2012-07","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",2,1,2012,7,NA
"17971","10kmE400N337","2012-06","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",3,1,2012,6,NA
"17972","10kmE400N337","2011-10","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",2,1,2011,10,NA
"17973","10kmE400N337","2011-09","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",2,1,2011,9,NA
"17974","10kmE400N337","2011-06","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2011,6,NA
"17975","10kmE400N337","2010-08","HUMAN_OBSERVATION","6ac3f774-d9fb-4796-b3e9-92bf6c81c084","NL",2,1,2010,8,NA
"17976","10kmE400N337","2010-08","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",2,1,2010,8,NA
"17977","10kmE400N337","2010-07","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2010,7,NA
"17978","10kmE400N337","2010-07","HUMAN_OBSERVATION","740df67d-5663-41a2-9d12-33ec33876c47","NL",1,0,2010,7,NA
"17979","10kmE400N337","2009-06","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2009,6,NA
"17980","10kmE400N337","2005-07","PRESERVED_SPECIMEN","15f819bd-6612-4447-854b-14d12ee1022d","NL",1,0,2005,7,NA
"17981","10kmE400N337","2005-06","PRESERVED_SPECIMEN","15f819bd-6612-4447-854b-14d12ee1022d","NL",1,0,2005,6,NA
"17982","10kmE400N337","2002-08","HUMAN_OBSERVATION","740df67d-5663-41a2-9d12-33ec33876c47","NL",1,0,2002,8,NA
"17983","10kmE400N337","1999-06","HUMAN_OBSERVATION","740df67d-5663-41a2-9d12-33ec33876c47","NL",1,0,1999,6,NA
"17984","10kmE400N337","1997-08","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,1997,8,NA
"17985","10kmE400N337","1997-08","HUMAN_OBSERVATION","740df67d-5663-41a2-9d12-33ec33876c47","NL",1,0,1997,8,NA
"17986","10kmE400N337","1996-09","HUMAN_OBSERVATION","740df67d-5663-41a2-9d12-33ec33876c47","NL",2,0,1996,9,NA
"17987","10kmE400N337","1992-01","HUMAN_OBSERVATION","740df67d-5663-41a2-9d12-33ec33876c47","NL",1,0,1992,1,NA
"17988","10kmE400N337","1989-07","PRESERVED_SPECIMEN","15f819bd-6612-4447-854b-14d12ee1022d","NL",2,0,1989,7,NA
"17989","10kmE400N337","1989-07","HUMAN_OBSERVATION","740df67d-5663-41a2-9d12-33ec33876c47","NL",1,0,1989,7,NA
"17990","10kmE400N337","1988-09","HUMAN_OBSERVATION","740df67d-5663-41a2-9d12-33ec33876c47","NL",1,0,1988,9,NA
"17991","10kmE400N337","1964-09","HUMAN_OBSERVATION","740df67d-5663-41a2-9d12-33ec33876c47","NL",1,0,1964,9,NA
"17992","10kmE400N337","1962-07","PRESERVED_SPECIMEN","15f819bd-6612-4447-854b-14d12ee1022d","NL",2,0,1962,7,NA
"17993","10kmE400N337","1951-08","PRESERVED_SPECIMEN","15f819bd-6612-4447-854b-14d12ee1022d","NL",1,0,1951,8,NA
"17994","10kmE400N337","1950-06","PRESERVED_SPECIMEN","15f819bd-6612-4447-854b-14d12ee1022d","NL",1,0,1950,6,NA
"17995","10kmE400N337","1946-08","HUMAN_OBSERVATION","740df67d-5663-41a2-9d12-33ec33876c47","NL",1,0,1946,8,NA
"17996","10kmE400N337","1946-07","PRESERVED_SPECIMEN","a307e4d7-1de2-4adc-95d5-a0a8d5f57236","NL",1,0,1946,7,NA
"17997","10kmE400N337","1946-07","PRESERVED_SPECIMEN","15f819bd-6612-4447-854b-14d12ee1022d","NL",1,0,1946,7,NA
"17998","10kmE400N337","1940-08","HUMAN_OBSERVATION","740df67d-5663-41a2-9d12-33ec33876c47","NL",1,0,1940,8,NA
"17999","10kmE400N337","1939-07","HUMAN_OBSERVATION","740df67d-5663-41a2-9d12-33ec33876c47","NL",1,0,1939,7,NA
"18000","10kmE400N337","1938-08","HUMAN_OBSERVATION","740df67d-5663-41a2-9d12-33ec33876c47","NL",1,0,1938,8,NA
"18001","10kmE400N337","1933-07","PRESERVED_SPECIMEN","a307e4d7-1de2-4adc-95d5-a0a8d5f57236","NL",1,0,1933,7,NA
"18002","10kmE400N337","1928-09","PRESERVED_SPECIMEN","15f819bd-6612-4447-854b-14d12ee1022d","NL",1,0,1928,9,NA
"18003","10kmE400N337","1925-08","PRESERVED_SPECIMEN","15f819bd-6612-4447-854b-14d12ee1022d","NL",1,0,1925,8,NA
"18004","10kmE400N337","1919-06","PRESERVED_SPECIMEN","15f819bd-6612-4447-854b-14d12ee1022d","NL",1,0,1919,6,NA
"18005","10kmE400N337","1895-08","PRESERVED_SPECIMEN","15f819bd-6612-4447-854b-14d12ee1022d","NL",1,0,1895,8,NA
"18006","10kmE400N338","2023-10","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2023,10,NA
"18007","10kmE400N338","2023-08","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",3,1,2023,8,NA
"18008","10kmE400N338","2023-07","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",2,1,2023,7,NA
"18009","10kmE400N338","2023-06","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2023,6,NA
"18010","10kmE400N338","2022-08","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",2,1,2022,8,NA
"18011","10kmE400N338","2022-07","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",2,1,2022,7,NA
"18012","10kmE400N338","2019-06","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2019,6,NA
"18013","10kmE400N338","2016-06","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",2,1,2016,6,NA
"18014","10kmE400N338","2015-08","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2015,8,NA
"18015","10kmE400N338","2005-08","HUMAN_OBSERVATION","8a863029-f435-446a-821e-275f4f641165","NL",1,1,2005,8,NA
"18016","10kmE401N221","2014-08","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",10,0,2014,8,NA
"18017","10kmE401N221","2014-08","HUMAN_OBSERVATION","29683014-d29b-4117-8c77-a687d876bbf5","FR",1,0,2014,8,NA
"18018","10kmE401N221","2014-06","HUMAN_OBSERVATION","29683014-d29b-4117-8c77-a687d876bbf5","FR",2,0,2014,6,NA
"18019","10kmE401N221","2014-06","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",41,0,2014,6,NA
"18020","10kmE401N221","2010-02","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",5,0,2010,2,NA
"18021","10kmE401N221","2009-10","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",2,0,2009,10,NA
"18022","10kmE401N221","2008-09","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",4,0,2008,9,NA
"18023","10kmE401N221","2008-09","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",5,0,2008,9,NA
"18024","10kmE401N221","2008-01","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2008,1,NA
"18025","10kmE401N221","2007-04","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,2007,4,NA
"18026","10kmE401N221","2007-04","HUMAN_OBSERVATION","29683014-d29b-4117-8c77-a687d876bbf5","FR",1,0,2007,4,NA
"18027","10kmE401N221","2005-01","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2005,1,NA
"18028","10kmE401N221","2004-03","HUMAN_OBSERVATION","29683014-d29b-4117-8c77-a687d876bbf5","FR",1,0,2004,3,NA
"18029","10kmE401N221","2003-08","HUMAN_OBSERVATION","29683014-d29b-4117-8c77-a687d876bbf5","FR",1,0,2003,8,NA
"18030","10kmE401N221","1998-07","HUMAN_OBSERVATION","bfb47005-1157-41af-a0f5-12ed643e81f5","FR",1,0,1998,7,NA
"18031","10kmE401N221","1991-04","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,1991,4,NA
"18032","10kmE401N221","1885-01","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,1885,1,NA
"18033","10kmE401N222","2018-05","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",2,0,2018,5,NA
"18034","10kmE401N222","2016-10","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,2016,10,NA
"18035","10kmE401N222","2016-05","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,2016,5,NA
"18036","10kmE401N222","2015-10","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",2,0,2015,10,NA
"18037","10kmE401N222","2014-12","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2014,12,NA
"18038","10kmE401N222","2014-08","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,2014,8,NA
"18039","10kmE401N222","2014-06","HUMAN_OBSERVATION","29683014-d29b-4117-8c77-a687d876bbf5","FR",2,0,2014,6,NA
"18040","10kmE401N222","2014-06","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",5,0,2014,6,NA
"18041","10kmE401N222","2013-11","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",4,0,2013,11,NA
"18042","10kmE401N222","2013-08","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",2,0,2013,8,NA
"18043","10kmE401N222","2013-04","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2013,4,NA
"18044","10kmE401N222","2010-06","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2010,6,NA
"18045","10kmE401N222","2009-10","HUMAN_OBSERVATION","29683014-d29b-4117-8c77-a687d876bbf5","FR",1,0,2009,10,NA
"18046","10kmE401N222","2009-10","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",2,0,2009,10,NA
"18047","10kmE401N222","2009-08","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2009,8,NA
"18048","10kmE401N222","2009-05","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2009,5,NA
"18049","10kmE401N222","2009-01","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2009,1,NA
"18050","10kmE401N222","2008-09","HUMAN_OBSERVATION","29683014-d29b-4117-8c77-a687d876bbf5","FR",1,0,2008,9,NA
"18051","10kmE401N222","2008-09","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,2008,9,NA
"18052","10kmE401N222","2008-08","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,2008,8,NA
"18053","10kmE401N222","2008-04","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,2008,4,NA
"18054","10kmE401N222","2007-09","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,2007,9,NA
"18055","10kmE401N222","2007-07","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,2007,7,NA
"18056","10kmE401N222","2007-04","HUMAN_OBSERVATION","006ba26a-d903-4621-be54-8965211abd7e","FR",1,0,2007,4,NA
"18057","10kmE401N222","2007-04","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2007,4,NA
"18058","10kmE401N222","2006-09","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2006,9,NA
"18059","10kmE401N222","2006-07","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",3,0,2006,7,NA
"18060","10kmE401N222","2006-04","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,2006,4,NA
"18061","10kmE401N222","2005-12","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",2,0,2005,12,NA
"18062","10kmE401N222","2005-11","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",2,0,2005,11,NA
"18063","10kmE401N222","2005-07","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2005,7,NA
"18064","10kmE401N222","2004-11","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2004,11,NA
"18065","10kmE401N222","2003-03","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,2003,3,NA
"18066","10kmE401N222","2000-05","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,2000,5,NA
"18067","10kmE401N222","1994-07","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,1994,7,NA
"18068","10kmE401N222","1993-10","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,1993,10,NA
"18069","10kmE401N222","1993-08","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,1993,8,NA
"18070","10kmE401N222","1993-06","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,1993,6,NA
"18071","10kmE401N222","1992-10","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,1992,10,NA
"18072","10kmE401N222","1992-06","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,1992,6,NA
"18073","10kmE401N222","1992-02","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,1992,2,NA
"18074","10kmE401N223","2023-12","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",1,1,2023,12,NA
"18075","10kmE401N223","2023-02","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",1,1,2023,2,NA
"18076","10kmE401N223","2022-11","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2022,11,NA
"18077","10kmE401N223","2022-09","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2022,9,NA
"18078","10kmE401N223","2022-02","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",1,1,2022,2,NA
"18079","10kmE401N223","2022-02","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","FR",1,0,2022,2,NA
"18080","10kmE401N223","2022-02","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2022,2,NA
"18081","10kmE401N223","2021-11","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","FR",1,0,2021,11,NA
"18082","10kmE401N223","2021-09","HUMAN_OBSERVATION","d1620235-125b-45c1-903c-4951428c27a8","FR",3,0,2021,9,NA
"18083","10kmE401N223","2021-07","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",1,0,2021,7,NA
"18084","10kmE401N223","2021-06","HUMAN_OBSERVATION","d1620235-125b-45c1-903c-4951428c27a8","FR",5,0,2021,6,NA
"18085","10kmE401N223","2021-05","HUMAN_OBSERVATION","14d5676a-2c54-4f94-9023-1e8dcd822aa0","FR",2,0,2021,5,NA
"18086","10kmE401N223","2021-03","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","FR",1,0,2021,3,NA
"18087","10kmE401N223","2021-03","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",1,1,2021,3,NA
"18088","10kmE401N223","2021-02","HUMAN_OBSERVATION","7a3679ef-5582-4aaa-81f0-8c2545cafc81","FR",1,0,2021,2,NA
"18089","10kmE401N223","2018-04","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",1,1,2018,4,NA
"18090","10kmE401N223","2014-12","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2014,12,NA
"18091","10kmE401N223","2014-08","HUMAN_OBSERVATION","29683014-d29b-4117-8c77-a687d876bbf5","FR",1,0,2014,8,NA
"18092","10kmE401N223","2014-06","HUMAN_OBSERVATION","29683014-d29b-4117-8c77-a687d876bbf5","FR",3,0,2014,6,NA
"18093","10kmE401N223","2012-03","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,2012,3,NA
"18094","10kmE401N223","2011-03","HUMAN_OBSERVATION","50c9509d-22c7-4a22-a47d-8c48425ef4a7","FR",1,1,2011,3,NA
"18095","10kmE401N223","2010-05","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2010,5,NA
"18096","10kmE401N223","2008-11","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,2008,11,NA
"18097","10kmE401N223","2005-11","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,2005,11,NA
"18098","10kmE401N223","2005-07","HUMAN_OBSERVATION","75956ee6-1a2b-4fa3-b3e8-ccda64ce6c2d","FR",1,0,2005,7,NA
"18099","10kmE401N223","2005-06","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,2005,6,NA
"18100","10kmE401N223","2003-08","HUMAN_OBSERVATION","29683014-d29b-4117-8c77-a687d876bbf5","FR",1,0,2003,8,NA
"18101","10kmE401N223","2000-09","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,2000,9,NA
"18102","10kmE401N223","1995-10","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,1995,10,NA
"18103","10kmE401N223","1992-12","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,1992,12,NA
"18104","10kmE401N223","1992-06","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,1992,6,NA
"18105","10kmE401N223","1991-11","HUMAN_OBSERVATION","0d8cc344-d880-42ec-a200-40b4ad71affd","FR",1,0,1991,11,NA
"18106","10kmE401N223","1975-01","HUMAN_OBSERVATION","29683014-d29b-4117-8c77-a687d876bbf5","FR",1,0,1975,1,NA
"18107","10kmE401N223","1935-01","HUMAN_OBSERVATION","29683014-d29b-4117-8c77-a687d876bbf5","FR",1,0,1935,1,NA
"18108","10kmE401N224","2014-07","HUMAN_OBSERVATION","29683014-d29b-4117-8c77-a687d876bbf5","FR",1,0,2014,7,NA
"18109","10kmE401N224","2014-06","HUMAN_OBSERVATION","29683014-d29b-4117-8c77-a687d876bbf5","FR",9,0,2014,6,NA
"18110","10kmE401N224","2008-09","HUMAN_OBSERVATION","29683014-d29b-4117-8c77-a687d876bbf5","FR",2,0,2008,9,NA
"18111","10kmE401N294","1949-06","PRESERVED_SPECIMEN","b740eaa0-0679-41dc-acb7-990d562dfa37","BE",1,0,1949,6,NA
